iso_code,continent,location,population,population_density,date,total_cases,new_cases,total_deaths,new_deaths
PAK,Asia,Pakistan,225199929,255.573,10/23/2020,327063,847,6727,12
PAK,Asia,Pakistan,225199929,255.573,10/24/2020,327895,832,6736,9
PAK,Asia,Pakistan,225199929,255.573,10/25/2020,328602,707,6739,3
PAK,Asia,Pakistan,225199929,255.573,10/26/2020,329375,773,6745,6
PAK,Asia,Pakistan,225199929,255.573,10/27/2020,330200,825,6759,14
PAK,Asia,Pakistan,225199929,255.573,10/28/2020,331108,908,6775,16
PAK,Asia,Pakistan,225199929,255.573,10/29/2020,332186,1078,6795,20
PAK,Asia,Pakistan,225199929,255.573,10/30/2020,332993,807,6806,11
PAK,Asia,Pakistan,225199929,255.573,10/31/2020,333970,977,6823,17
PAK,Asia,Pakistan,225199929,255.573,11/1/2020,335093,1123,6835,12
PAK,Asia,Pakistan,225199929,255.573,11/2/2020,336260,1167,6849,14
PAK,Asia,Pakistan,225199929,255.573,11/3/2020,337573,1313,6867,18
PAK,Asia,Pakistan,225199929,255.573,11/4/2020,338875,1302,6893,26
PAK,Asia,Pakistan,225199929,255.573,11/5/2020,340251,1376,6923,30
PAK,Asia,Pakistan,225199929,255.573,11/6/2020,341753,1502,6943,20
PAK,Asia,Pakistan,225199929,255.573,11/7/2020,343189,1436,6968,25
PAK,Asia,Pakistan,225199929,255.573,11/8/2020,344839,1650,6977,9
PAK,Asia,Pakistan,225199929,255.573,11/9/2020,346476,1637,7000,23
PAK,Asia,Pakistan,225199929,255.573,11/10/2020,348184,1708,7021,21
PAK,Asia,Pakistan,225199929,255.573,11/11/2020,349992,1808,7055,34
PAK,Asia,Pakistan,225199929,255.573,11/12/2020,352296,2304,7092,37
PAK,Asia,Pakistan,225199929,255.573,11/13/2020,354461,2165,7109,17
PAK,Asia,Pakistan,225199929,255.573,11/14/2020,356904,2443,7141,32
PAK,Asia,Pakistan,225199929,255.573,11/15/2020,359032,2128,7160,19
PAK,Asia,Pakistan,225199929,255.573,11/16/2020,361082,2050,7193,33
PAK,Asia,Pakistan,225199929,255.573,11/17/2020,363380,2298,7230,37
PAK,Asia,Pakistan,225199929,255.573,11/18/2020,365927,2547,7248,18
PAK,Asia,Pakistan,225199929,255.573,11/19/2020,368665,2738,7561,313
PAK,Asia,Pakistan,225199929,255.573,11/20/2020,371508,2843,7603,42
PAK,Asia,Pakistan,225199929,255.573,11/21/2020,374173,2665,7662,59
PAK,Asia,Pakistan,225199929,255.573,11/22/2020,376929,2756,7696,34
PAK,Asia,Pakistan,225199929,255.573,11/23/2020,379883,2954,7744,48
PAK,Asia,Pakistan,225199929,255.573,11/24/2020,382892,3009,7803,59
PAK,Asia,Pakistan,225199929,255.573,11/25/2020,386198,3306,7843,40
PAK,Asia,Pakistan,225199929,255.573,11/26/2020,389311,3113,7897,54
PAK,Asia,Pakistan,225199929,255.573,11/27/2020,392356,3045,7942,45
PAK,Asia,Pakistan,225199929,255.573,11/28/2020,395185,2829,7985,43
PAK,Asia,Pakistan,225199929,255.573,11/29/2020,398024,2839,8025,40
PAK,Asia,Pakistan,225199929,255.573,11/30/2020,400482,2458,8091,66
PAK,Asia,Pakistan,225199929,255.573,12/1/2020,403311,2829,8166,75
PAK,Asia,Pakistan,225199929,255.573,12/2/2020,406810,3499,8205,39
PAK,Asia,Pakistan,225199929,255.573,12/3/2020,410072,3262,8260,55
PAK,Asia,Pakistan,225199929,255.573,12/4/2020,413191,3119,8303,43
PAK,Asia,Pakistan,225199929,255.573,12/5/2020,416499,3308,8361,58
PAK,Asia,Pakistan,225199929,255.573,12/6/2020,420294,3795,8398,37
PAK,Asia,Pakistan,225199929,255.573,12/7/2020,423179,2885,8487,89
PAK,Asia,Pakistan,225199929,255.573,12/8/2020,426142,2963,8547,60
PAK,Asia,Pakistan,225199929,255.573,12/9/2020,429280,3138,8603,56
PAK,Asia,Pakistan,225199929,255.573,12/10/2020,432327,3047,8653,50
PAK,Asia,Pakistan,225199929,255.573,12/11/2020,435056,2729,8724,71
PAK,Asia,Pakistan,225199929,255.573,12/12/2020,438425,3369,8796,72
PAK,Asia,Pakistan,225199929,255.573,12/13/2020,440787,2362,8832,36
PAK,Asia,Pakistan,225199929,255.573,12/14/2020,443246,2459,8905,73
PAK,Asia,Pakistan,225199929,255.573,12/15/2020,445977,2731,9010,105
PAK,Asia,Pakistan,225199929,255.573,12/16/2020,448522,2545,9080,70
PAK,Asia,Pakistan,225199929,255.573,12/17/2020,451494,2972,9164,84
PAK,Asia,Pakistan,225199929,255.573,12/18/2020,454673,3179,9250,86
PAK,Asia,Pakistan,225199929,255.573,12/19/2020,457288,2615,9330,80
PAK,Asia,Pakistan,225199929,255.573,12/20/2020,458968,1680,9392,62
PAK,Asia,Pakistan,225199929,255.573,12/21/2020,460672,1704,9474,82
PAK,Asia,Pakistan,225199929,255.573,12/22/2020,462814,2142,9557,83
PAK,Asia,Pakistan,225199929,255.573,12/23/2020,465070,2256,9668,111
PAK,Asia,Pakistan,225199929,255.573,12/24/2020,467222,2152,9753,85
PAK,Asia,Pakistan,225199929,255.573,12/25/2020,469482,2260,9816,63
PAK,Asia,Pakistan,225199929,255.573,12/26/2020,471335,1853,9874,58
PAK,Asia,Pakistan,225199929,255.573,12/27/2020,473309,1974,9929,55
PAK,Asia,Pakistan,225199929,255.573,12/28/2020,475085,1776,9992,63
PAK,Asia,Pakistan,225199929,255.573,12/29/2020,477240,2155,10047,55
PAK,Asia,Pakistan,225199929,255.573,12/30/2020,479715,2475,10105,58
PAK,Asia,Pakistan,225199929,255.573,12/31/2020,482178,2463,10176,71
PAK,Asia,Pakistan,225199929,255.573,1/1/2021,484362,2184,10258,82
PAK,Asia,Pakistan,225199929,255.573,1/2/2021,486634,2272,10311,53
PAK,Asia,Pakistan,225199929,255.573,1/3/2021,488529,1895,10350,39
PAK,Asia,Pakistan,225199929,255.573,1/4/2021,490476,1947,10409,59
PAK,Asia,Pakistan,225199929,255.573,1/5/2021,492594,2118,10461,52
PAK,Asia,Pakistan,225199929,255.573,1/6/2021,495075,2481,10511,50
PAK,Asia,Pakistan,225199929,255.573,1/7/2021,497510,2435,10558,47
PAK,Asia,Pakistan,225199929,255.573,1/8/2021,499517,2007,10598,40
PAK,Asia,Pakistan,225199929,255.573,1/9/2021,502416,2899,10644,46
PAK,Asia,Pakistan,225199929,255.573,1/10/2021,504293,1877,10676,32
PAK,Asia,Pakistan,225199929,255.573,1/11/2021,506701,2408,10717,41
PAK,Asia,Pakistan,225199929,255.573,1/12/2021,508824,2123,10772,55
PAK,Asia,Pakistan,225199929,255.573,1/13/2021,511921,3097,10818,46
PAK,Asia,Pakistan,225199929,255.573,1/14/2021,514338,2417,10863,45
PAK,Asia,Pakistan,225199929,255.573,1/15/2021,516770,2432,10908,45
PAK,Asia,Pakistan,225199929,255.573,1/16/2021,519291,2521,10951,43
PAK,Asia,Pakistan,225199929,255.573,1/17/2021,521211,1920,10997,46
PAK,Asia,Pakistan,225199929,255.573,1/18/2021,523011,1800,11055,58
PAK,Asia,Pakistan,225199929,255.573,1/19/2021,524783,1772,11103,48
PAK,Asia,Pakistan,225199929,255.573,1/20/2021,527146,2363,11157,54
PAK,Asia,Pakistan,225199929,255.573,1/21/2021,528891,1745,11204,47
PAK,Asia,Pakistan,225199929,255.573,1/22/2021,530818,1927,11247,43
PAK,Asia,Pakistan,225199929,255.573,1/23/2021,532412,1594,11295,48
PAK,Asia,Pakistan,225199929,255.573,1/24/2021,534041,1629,11318,23
PAK,Asia,Pakistan,225199929,255.573,1/25/2021,535914,1873,11376,58
PAK,Asia,Pakistan,225199929,255.573,1/26/2021,537477,1563,11450,74
PAK,Asia,Pakistan,225199929,255.573,1/27/2021,539387,1910,11514,64
PAK,Asia,Pakistan,225199929,255.573,1/28/2021,541031,1644,11560,46
PAK,Asia,Pakistan,225199929,255.573,1/29/2021,543214,2183,11623,63
PAK,Asia,Pakistan,225199929,255.573,1/30/2021,544813,1599,11657,34
PAK,Asia,Pakistan,225199929,255.573,1/31/2021,546428,1615,11683,26
PAK,Asia,Pakistan,225199929,255.573,2/1/2021,547648,1220,11746,63
PAK,Asia,Pakistan,225199929,255.573,2/2/2021,549032,1384,11802,56
PAK,Asia,Pakistan,225199929,255.573,2/3/2021,550540,1508,11833,31
PAK,Asia,Pakistan,225199929,255.573,2/4/2021,551842,1302,11886,53
PAK,Asia,Pakistan,225199929,255.573,2/5/2021,553128,1286,11914,28
PAK,Asia,Pakistan,225199929,255.573,2/6/2021,554474,1346,11967,53
PAK,Asia,Pakistan,225199929,255.573,2/7/2021,555511,1037,12026,59
PAK,Asia,Pakistan,225199929,255.573,2/8/2021,556519,1008,12066,40
PAK,Asia,Pakistan,225199929,255.573,2/9/2021,557591,1072,12128,62
PAK,Asia,Pakistan,225199929,255.573,2/10/2021,559093,1502,12185,57
PAK,Asia,Pakistan,225199929,255.573,2/11/2021,560363,1270,12218,33
PAK,Asia,Pakistan,225199929,255.573,2/12/2021,561625,1262,12276,58
PAK,Asia,Pakistan,225199929,255.573,2/13/2021,563029,1404,12307,31
PAK,Asia,Pakistan,225199929,255.573,2/14/2021,564077,1048,12333,26
PAK,Asia,Pakistan,225199929,255.573,2/15/2021,564077,0,12333,0
PAK,Asia,Pakistan,225199929,255.573,2/16/2021,565989,1912,12436,103
PAK,Asia,Pakistan,225199929,255.573,2/17/2021,567261,1272,12488,52
PAK,Asia,Pakistan,225199929,255.573,2/18/2021,568506,1245,12527,39
PAK,Asia,Pakistan,225199929,255.573,2/19/2021,569846,1340,12563,36
PAK,Asia,Pakistan,225199929,255.573,2/20/2021,571174,1328,12601,38
PAK,Asia,Pakistan,225199929,255.573,2/21/2021,572334,1160,12617,16
PAK,Asia,Pakistan,225199929,255.573,2/22/2021,573384,1050,12658,41
PAK,Asia,Pakistan,225199929,255.573,2/23/2021,574580,1196,12708,50
PAK,Asia,Pakistan,225199929,255.573,2/24/2021,575941,1361,12772,64
PAK,Asia,Pakistan,225199929,255.573,2/25/2021,577482,1541,12804,32
PAK,Asia,Pakistan,225199929,255.573,2/26/2021,578797,1315,12837,33
PAK,Asia,Pakistan,225199929,255.573,2/27/2021,579973,1176,12860,23
PAK,Asia,Pakistan,225199929,255.573,2/28/2021,581365,1392,12896,36
PAK,Asia,Pakistan,225199929,255.573,3/1/2021,582528,1163,12938,42
PAK,Asia,Pakistan,225199929,255.573,3/2/2021,583916,1388,13013,75
PAK,Asia,Pakistan,225199929,255.573,3/3/2021,585435,1519,13076,63
PAK,Asia,Pakistan,225199929,255.573,3/4/2021,587014,1579,13128,52
PAK,Asia,Pakistan,225199929,255.573,3/5/2021,588728,1714,13166,38
PAK,Asia,Pakistan,225199929,255.573,3/6/2021,590508,1780,13205,39
PAK,Asia,Pakistan,225199929,255.573,3/7/2021,592100,1592,13227,22
PAK,Asia,Pakistan,225199929,255.573,3/8/2021,593453,1353,13281,54
PAK,Asia,Pakistan,225199929,255.573,3/9/2021,595239,1786,13324,43
PAK,Asia,Pakistan,225199929,255.573,3/10/2021,597497,2258,13377,53
PAK,Asia,Pakistan,225199929,255.573,3/11/2021,600198,2701,13430,53
PAK,Asia,Pakistan,225199929,255.573,3/12/2021,602536,2338,13476,46
PAK,Asia,Pakistan,225199929,255.573,3/13/2021,605200,2664,13508,32
PAK,Asia,Pakistan,225199929,255.573,3/14/2021,607453,2253,13537,29
PAK,Asia,Pakistan,225199929,255.573,3/15/2021,609964,2511,13595,58
PAK,Asia,Pakistan,225199929,255.573,3/16/2021,612315,2351,13656,61
PAK,Asia,Pakistan,225199929,255.573,3/17/2021,615810,3495,13717,61
PAK,Asia,Pakistan,225199929,255.573,3/18/2021,619259,3449,13757,40
PAK,Asia,Pakistan,225199929,255.573,3/19/2021,623135,3876,13799,42
PAK,Asia,Pakistan,225199929,255.573,3/20/2021,626802,3667,13843,44
PAK,Asia,Pakistan,225199929,255.573,3/21/2021,630471,3669,13863,20
PAK,Asia,Pakistan,225199929,255.573,3/22/2021,633741,3270,13935,72
PAK,Asia,Pakistan,225199929,255.573,3/23/2021,637042,3301,13965,30
PAK,Asia,Pakistan,225199929,255.573,3/24/2021,640988,3946,14028,63
PAK,Asia,Pakistan,225199929,255.573,3/25/2021,645356,4368,14091,63
PAK,Asia,Pakistan,225199929,255.573,3/26/2021,649824,4468,14158,67
PAK,Asia,Pakistan,225199929,255.573,3/27/2021,654591,4767,14215,57
PAK,Asia,Pakistan,225199929,255.573,3/28/2021,659116,4525,14256,41
PAK,Asia,Pakistan,225199929,255.573,3/29/2021,663200,4084,14356,100
PAK,Asia,Pakistan,225199929,255.573,3/30/2021,667957,4757,14434,78
PAK,Asia,Pakistan,225199929,255.573,3/31/2021,672931,4974,14530,96
PAK,Asia,Pakistan,225199929,255.573,4/1/2021,678165,5234,14613,83
PAK,Asia,Pakistan,225199929,255.573,4/2/2021,682888,4723,14697,84
PAK,Asia,Pakistan,225199929,255.573,4/3/2021,687908,5020,14778,81
PAK,Asia,Pakistan,225199929,255.573,4/4/2021,692231,4323,14821,43
PAK,Asia,Pakistan,225199929,255.573,4/5/2021,696184,3953,14924,103
PAK,Asia,Pakistan,225199929,255.573,4/6/2021,700188,4004,15026,102
PAK,Asia,Pakistan,225199929,255.573,4/7/2021,705517,5329,15124,98
PAK,Asia,Pakistan,225199929,255.573,4/8/2021,710829,5312,15229,105
PAK,Asia,Pakistan,225199929,255.573,4/9/2021,715968,5139,15329,100
PAK,Asia,Pakistan,225199929,255.573,4/10/2021,721018,5050,15443,114
PAK,Asia,Pakistan,225199929,255.573,4/11/2021,725602,4584,15501,58
PAK,Asia,Pakistan,225199929,255.573,4/12/2021,729920,4318,15619,118
PAK,Asia,Pakistan,225199929,255.573,4/13/2021,734423,4503,15754,135
PAK,Asia,Pakistan,225199929,255.573,4/14/2021,739818,5395,15872,118
PAK,Asia,Pakistan,225199929,255.573,4/15/2021,745182,5364,15982,110
PAK,Asia,Pakistan,225199929,255.573,4/16/2021,750158,4976,16094,112
PAK,Asia,Pakistan,225199929,255.573,4/17/2021,756285,6127,16243,149
PAK,Asia,Pakistan,225199929,255.573,4/18/2021,761437,5152,16316,73
PAK,Asia,Pakistan,225199929,255.573,4/19/2021,766882,5445,16453,137
PAK,Asia,Pakistan,225199929,255.573,4/20/2021,772381,5499,16600,147
PAK,Asia,Pakistan,225199929,255.573,4/21/2021,778238,5857,16698,98
PAK,Asia,Pakistan,225199929,255.573,4/22/2021,784108,5870,16842,144
PAK,Asia,Pakistan,225199929,255.573,4/23/2021,790016,5908,16999,157
PAK,Asia,Pakistan,225199929,255.573,4/24/2021,795627,5611,17117,118
PAK,Asia,Pakistan,225199929,255.573,4/25/2021,800452,4825,17187,70
PAK,Asia,Pakistan,225199929,255.573,4/26/2021,804939,4487,17329,142
PAK,Asia,Pakistan,225199929,255.573,4/27/2021,810231,5292,17530,201
PAK,Asia,Pakistan,225199929,255.573,4/28/2021,815711,5480,17680,150
PAK,Asia,Pakistan,225199929,255.573,4/29/2021,820823,5112,17811,131
PAK,Asia,Pakistan,225199929,255.573,4/30/2021,825519,4696,17957,146
PAK,Asia,Pakistan,225199929,255.573,5/1/2021,829933,4414,18070,113
PAK,Asia,Pakistan,225199929,255.573,5/2/2021,834146,4213,18149,79
PAK,Asia,Pakistan,225199929,255.573,5/3/2021,837523,3377,18310,161
PAK,Asia,Pakistan,225199929,255.573,5/4/2021,837523,0,18310,0
PAK,Asia,Pakistan,225199929,255.573,5/5/2021,841636,4113,18429,119
PAK,Asia,Pakistan,225199929,255.573,5/6/2021,850131,8495,18677,248
PAK,Asia,Pakistan,225199929,255.573,5/7/2021,854240,4109,18797,120
PAK,Asia,Pakistan,225199929,255.573,5/8/2021,858026,3786,18915,118
PAK,Asia,Pakistan,225199929,255.573,5/9/2021,861473,3447,18993,78
PAK,Asia,Pakistan,225199929,255.573,5/10/2021,864557,3084,19106,113
PAK,Asia,Pakistan,225199929,255.573,5/11/2021,867438,2881,19210,104
PAK,Asia,Pakistan,225199929,255.573,5/12/2021,870703,3265,19336,126
PAK,Asia,Pakistan,225199929,255.573,5/13/2021,873220,2517,19384,48
PAK,Asia,Pakistan,225199929,255.573,5/14/2021,874751,1531,19467,83
PAK,Asia,Pakistan,225199929,255.573,5/15/2021,877130,2379,19543,76
PAK,Asia,Pakistan,225199929,255.573,5/16/2021,880362,3232,19617,74
PAK,Asia,Pakistan,225199929,255.573,5/17/2021,882928,2566,19752,135
PAK,Asia,Pakistan,225199929,255.573,5/18/2021,886184,3256,19856,104
PAK,Asia,Pakistan,225199929,255.573,5/19/2021,890391,4207,19987,131
PAK,Asia,Pakistan,225199929,255.573,5/20/2021,893461,3070,20089,102
PAK,Asia,Pakistan,225199929,255.573,5/21/2021,897468,4007,20177,88
PAK,Asia,Pakistan,225199929,255.573,5/22/2021,900552,3084,20251,74
PAK,Asia,Pakistan,225199929,255.573,5/23/2021,903599,3047,20308,57
PAK,Asia,Pakistan,225199929,255.573,5/24/2021,905852,2253,20400,92
PAK,Asia,Pakistan,225199929,255.573,5/25/2021,908576,2724,20465,65
PAK,Asia,Pakistan,225199929,255.573,5/26/2021,911302,2726,20540,75
PAK,Asia,Pakistan,225199929,255.573,5/27/2021,913784,2482,20607,67
PAK,Asia,Pakistan,225199929,255.573,5/28/2021,916239,2455,20680,73
PAK,Asia,Pakistan,225199929,255.573,5/29/2021,918936,2697,20736,56
PAK,Asia,Pakistan,225199929,255.573,5/30/2021,921053,2117,20779,43
PAK,Asia,Pakistan,225199929,255.573,5/31/2021,922824,1771,20850,71
PAK,Asia,Pakistan,225199929,255.573,6/1/2021,924667,1843,20930,80
PAK,Asia,Pakistan,225199929,255.573,6/2/2021,926695,2028,21022,92
PAK,Asia,Pakistan,225199929,255.573,6/3/2021,928588,1893,21105,83
PAK,Asia,Pakistan,225199929,255.573,6/4/2021,930511,1923,21189,84
PAK,Asia,Pakistan,225199929,255.573,6/5/2021,932140,1629,21265,76
PAK,Asia,Pakistan,225199929,255.573,6/6/2021,933630,1490,21323,58
PAK,Asia,Pakistan,225199929,255.573,6/7/2021,935013,1383,21376,53
PAK,Asia,Pakistan,225199929,255.573,6/8/2021,936131,1118,21453,77
PAK,Asia,Pakistan,225199929,255.573,6/9/2021,937434,1303,21529,76
PAK,Asia,Pakistan,225199929,255.573,6/10/2021,938737,1303,21576,47
PAK,Asia,Pakistan,225199929,255.573,6/11/2021,939931,1194,21633,57
PAK,Asia,Pakistan,225199929,255.573,6/12/2021,941170,1239,21689,56
PAK,Asia,Pakistan,225199929,255.573,6/13/2021,942189,1019,21723,34
PAK,Asia,Pakistan,225199929,255.573,6/14/2021,943027,838,21782,59
PAK,Asia,Pakistan,225199929,255.573,6/15/2021,944065,1038,21828,46
PAK,Asia,Pakistan,225199929,255.573,6/16/2021,945184,1119,21874,46
PAK,Asia,Pakistan,225199929,255.573,6/17/2021,946227,1043,21913,39
PAK,Asia,Pakistan,225199929,255.573,6/18/2021,947218,991,21940,27
PAK,Asia,Pakistan,225199929,255.573,6/19/2021,947218,0,21940,0
PAK,Asia,Pakistan,225199929,255.573,6/20/2021,949175,1957,22007,67
PAK,Asia,Pakistan,225199929,255.573,6/21/2021,949838,663,22034,27
PAK,Asia,Pakistan,225199929,255.573,6/22/2021,950768,930,22073,39
PAK,Asia,Pakistan,225199929,255.573,6/23/2021,951865,1097,22108,35
PAK,Asia,Pakistan,225199929,255.573,6/24/2021,952907,1042,22152,44
PAK,Asia,Pakistan,225199929,255.573,6/25/2021,953842,935,22188,36
PAK,Asia,Pakistan,225199929,255.573,6/26/2021,954743,901,22211,23
PAK,Asia,Pakistan,225199929,255.573,6/27/2021,955657,914,22231,20
PAK,Asia,Pakistan,225199929,255.573,6/28/2021,956392,735,22254,23
PAK,Asia,Pakistan,225199929,255.573,6/29/2021,957371,979,22281,27
PAK,Asia,Pakistan,225199929,255.573,6/30/2021,958408,1037,22321,40
PAK,Asia,Pakistan,225199929,255.573,7/1/2021,959685,1277,22345,24
PAK,Asia,Pakistan,225199929,255.573,7/2/2021,961085,1400,22379,34
PAK,Asia,Pakistan,225199929,255.573,7/3/2021,962313,1228,22408,29
PAK,Asia,Pakistan,225199929,255.573,7/4/2021,963660,1347,22427,19
PAK,Asia,Pakistan,225199929,255.573,7/5/2021,964490,830,22452,25
PAK,Asia,Pakistan,225199929,255.573,7/6/2021,966007,1517,22469,17
PAK,Asia,Pakistan,225199929,255.573,7/7/2021,967633,1626,22493,24
PAK,Asia,Pakistan,225199929,255.573,7/8/2021,969476,1843,22520,27
PAK,Asia,Pakistan,225199929,255.573,7/9/2021,971304,1828,22555,35
PAK,Asia,Pakistan,225199929,255.573,7/10/2021,973284,1980,22582,27
PAK,Asia,Pakistan,225199929,255.573,7/11/2021,975092,1808,22597,15
PAK,Asia,Pakistan,225199929,255.573,7/12/2021,976867,1775,22618,21
PAK,Asia,Pakistan,225199929,255.573,7/13/2021,978847,1980,22642,24
PAK,Asia,Pakistan,225199929,255.573,7/14/2021,981392,2545,22689,47
PAK,Asia,Pakistan,225199929,255.573,7/15/2021,983719,2327,22720,31
PAK,Asia,Pakistan,225199929,255.573,7/16/2021,986668,2949,22760,40
PAK,Asia,Pakistan,225199929,255.573,7/17/2021,989275,2607,22781,21
PAK,Asia,Pakistan,225199929,255.573,7/18/2021,991727,2452,22811,30
PAK,Asia,Pakistan,225199929,255.573,7/19/2021,993872,2145,22848,37
PAK,Asia,Pakistan,225199929,255.573,7/20/2021,996451,2579,22888,40
PAK,Asia,Pakistan,225199929,255.573,7/21/2021,998609,2158,22928,40
PAK,Asia,Pakistan,225199929,255.573,7/22/2021,1000034,1425,22939,11
PAK,Asia,Pakistan,225199929,255.573,7/23/2021,1000034,0,22939,0
PAK,Asia,Pakistan,225199929,255.573,7/24/2021,1004694,4660,23016,77
PAK,Asia,Pakistan,225199929,255.573,7/25/2021,1008446,3752,23048,32
PAK,Asia,Pakistan,225199929,255.573,7/26/2021,1011708,3262,23087,39
PAK,Asia,Pakistan,225199929,255.573,7/27/2021,1015827,4119,23133,46
PAK,Asia,Pakistan,225199929,255.573,7/28/2021,1020324,4497,23209,76
PAK,Asia,Pakistan,225199929,255.573,7/29/2021,1024861,4537,23295,86
PAK,Asia,Pakistan,225199929,255.573,7/30/2021,1029811,4950,23360,65
PAK,Asia,Pakistan,225199929,255.573,7/31/2021,1034837,5026,23422,62
PAK,Asia,Pakistan,225199929,255.573,8/1/2021,1039695,4858,23462,40
PAK,Asia,Pakistan,225199929,255.573,8/2/2021,1043277,3582,23529,67
PAK,Asia,Pakistan,225199929,255.573,8/3/2021,1047999,4722,23575,46
PAK,Asia,Pakistan,225199929,255.573,8/4/2021,1053660,5661,23635,60
PAK,Asia,Pakistan,225199929,255.573,8/5/2021,1058405,4745,23702,67
PAK,Asia,Pakistan,225199929,255.573,8/6/2021,1063125,4720,23797,95
PAK,Asia,Pakistan,225199929,255.573,8/7/2021,1067580,4455,23865,68
PAK,Asia,Pakistan,225199929,255.573,8/8/2021,1071620,4040,23918,53
PAK,Asia,Pakistan,225199929,255.573,8/9/2021,1075504,3884,24004,86
PAK,Asia,Pakistan,225199929,255.573,8/10/2021,1080360,4856,24085,81
PAK,Asia,Pakistan,225199929,255.573,8/11/2021,1085294,4934,24187,102
PAK,Asia,Pakistan,225199929,255.573,8/12/2021,1089913,4619,24266,79
PAK,Asia,Pakistan,225199929,255.573,8/13/2021,1094699,4786,24339,73
PAK,Asia,Pakistan,225199929,255.573,8/14/2021,1098410,3711,24406,67
PAK,Asia,Pakistan,225199929,255.573,8/15/2021,1102079,3669,24478,72
PAK,Asia,Pakistan,225199929,255.573,8/16/2021,1105300,3221,24573,95
PAK,Asia,Pakistan,225199929,255.573,8/17/2021,1109274,3974,24639,66
PAK,Asia,Pakistan,225199929,255.573,8/18/2021,1113647,4373,24713,74
PAK,Asia,Pakistan,225199929,255.573,8/19/2021,1116886,3239,24783,70
PAK,Asia,Pakistan,225199929,255.573,8/20/2021,1119970,3084,24848,65
PAK,Asia,Pakistan,225199929,255.573,8/21/2021,1123812,3842,24923,75
PAK,Asia,Pakistan,225199929,255.573,8/22/2021,1127584,3772,25003,80
PAK,Asia,Pakistan,225199929,255.573,8/23/2021,1131659,4075,25094,91
PAK,Asia,Pakistan,225199929,255.573,8/24/2021,1135858,4199,25220,126
PAK,Asia,Pakistan,225199929,255.573,8/25/2021,1140411,4553,25320,100
PAK,Asia,Pakistan,225199929,255.573,8/26/2021,1144341,3930,25415,95
PAK,Asia,Pakistan,225199929,255.573,8/27/2021,1148572,4231,25535,120
PAK,Asia,Pakistan,225199929,255.573,8/28/2021,1152481,3909,25604,69
PAK,Asia,Pakistan,225199929,255.573,8/29/2021,1156281,3800,25670,66
PAK,Asia,Pakistan,225199929,255.573,8/30/2021,1160119,3838,25788,118
PAK,Asia,Pakistan,225199929,255.573,8/31/2021,1163688,3569,25889,101
PAK,Asia,Pakistan,225199929,255.573,9/1/2021,1167757,4069,25978,89
PAK,Asia,Pakistan,225199929,255.573,9/2/2021,1171578,3821,26035,57
PAK,Asia,Pakistan,225199929,255.573,9/3/2021,1171578,0,26035,0
PAK,Asia,Pakistan,225199929,255.573,9/4/2021,1179305,7727,26175,140
PAK,Asia,Pakistan,225199929,255.573,9/5/2021,1182918,3613,26232,57
PAK,Asia,Pakistan,225199929,255.573,9/6/2021,1186234,3316,26330,98
PAK,Asia,Pakistan,225199929,255.573,9/7/2021,1190136,3902,26413,83
PAK,Asia,Pakistan,225199929,255.573,9/8/2021,1194198,4062,26497,84
PAK,Asia,Pakistan,225199929,255.573,9/9/2021,1197887,3689,26580,83
PAK,Asia,Pakistan,225199929,255.573,9/10/2021,1201367,3480,26662,82
PAK,Asia,Pakistan,225199929,255.573,9/11/2021,1204520,3153,26720,58
PAK,Asia,Pakistan,225199929,255.573,9/12/2021,1207508,2988,26787,67
PAK,Asia,Pakistan,225199929,255.573,9/13/2021,1210082,2574,26865,78
PAK,Asia,Pakistan,225199929,255.573,9/14/2021,1212809,2727,26938,73
PAK,Asia,Pakistan,225199929,255.573,9/15/2021,1215821,3012,27004,66
PAK,Asia,Pakistan,225199929,255.573,9/16/2021,1218749,2928,27072,68
PAK,Asia,Pakistan,225199929,255.573,9/17/2021,1221261,2512,27135,63
PAK,Asia,Pakistan,225199929,255.573,9/18/2021,1223841,2580,27206,71
PAK,Asia,Pakistan,225199929,255.573,9/19/2021,1226008,2167,27246,40
PAK,Asia,Pakistan,225199929,255.573,9/20/2021,1227905,1897,27327,81
PAK,Asia,Pakistan,225199929,255.573,9/21/2021,1230238,2333,27374,47
PAK,Asia,Pakistan,225199929,255.573,9/22/2021,1232595,2357,27432,58
PAK,Asia,Pakistan,225199929,255.573,9/23/2021,1234828,2233,27482,50
PAK,Asia,Pakistan,225199929,255.573,9/24/2021,1236888,2060,27524,42
PAK,Asia,Pakistan,225199929,255.573,9/25/2021,1238668,1780,27566,42
PAK,Asia,Pakistan,225199929,255.573,9/26/2021,1240425,1757,27597,31
PAK,Asia,Pakistan,225199929,255.573,9/27/2021,1241825,1400,27638,41
PAK,Asia,Pakistan,225199929,255.573,9/28/2021,1243385,1560,27690,52
PAK,Asia,Pakistan,225199929,255.573,9/29/2021,1245127,1742,27729,39
PAK,Asia,Pakistan,225199929,255.573,9/30/2021,1246538,1411,27785,56
PAK,Asia,Pakistan,225199929,255.573,10/1/2021,1248202,1664,27831,46
PAK,Asia,Pakistan,225199929,255.573,10/2/2021,1249858,1656,27866,35
PAK,Asia,Pakistan,225199929,255.573,10/3/2021,1251348,1490,27893,27
PAK,Asia,Pakistan,225199929,255.573,10/4/2021,1252656,1308,27947,54
